chunk_id	volume	section	anchor_label	class	subclass	raw_text	normalized_target	confidence	resolution	ibid_resolved	antecedent
bon-itin-c4	5	apparatus:p306-4	p306-4	scripture	apparatus-explicit	Gen. 2, 9	Gen 2:9	A	verse		
bon-itin-c4	5	apparatus:p306-4	p306-4	scripture	apparatus-explicit	Prov. 3, 18	Prov 3:18	A	verse		
bon-itin-c4	5	apparatus:p306-5	p306-5	scripture	apparatus-explicit	Gal. 4, 26	Gal 4:26	A	verse		
bon-itin-c4	5	apparatus:p306-5	p306-5	scripture	apparatus-explicit	Ioan. 14, 6	Ioan 14:6	A	verse		
bon-itin-c4	5	apparatus:p306-5	p306-5	crossref	work	Breviloq. p. IV. c. 1.	bon-brev-p4-c1		chunk		
bon-itin-c4	5	apparatus:p306-5	p306-5	crossref	page	supra pag. 225, nota 6	bon-brev-p2-c7+bon-brev-p2-c8		page-multi		
bon-itin-c4	5	apparatus:p306-6	p306-6	scripture	apparatus-explicit	Ioan. 1, 1	Ioan 1:1	A	verse		
bon-itin-c4	5	apparatus:p306-6	p306-6	scripture	apparatus-explicit	Hebr. 1, 3	Hebr 1:3	A	verse		
bon-itin-c4	5	apparatus:p306-7	p306-7	scripture	apparatus-explicit	Apoc. 2, 17	Apoc 2:17	A	verse		
bon-itin-c4	5	apparatus:p306-9	p306-9	scripture	anaphor->apparatus-explicit	ibid.	Apoc 2:17	A	verse	yes	Apoc. 2, 17
bon-itin-c4	5	apparatus:p307-4	p307-4	scripture	apparatus-explicit	I. Cor. 15, 28	1Cor 15:28	A	verse		
bon-itin-c4	5	apparatus:p307-5	p307-5	scripture	apparatus-explicit	I. Tim. 1, 5	1Tim 1:5	A	verse		
bon-itin-c4	5	apparatus:p307-5	p307-5	scripture	apparatus-explicit	Rom. 13, 10	Rom 13:10	A	verse		
bon-itin-c4	5	apparatus:p307-5	p307-5	scripture	apparatus-explicit	Matth. 22, 40	Matth 22:40	A	verse		
bon-itin-c4	5	apparatus:p307-6	p307-6	scripture	apparatus-explicit	Apoc. 1, 8	Apoc 1:8	A	verse		
bon-itin-c4	5	apparatus:p307-7	p307-7	crossref	work	Breviloq.	work:breviloquium		work		
bon-itin-c4	5	apparatus:p307-8	p307-8	scripture	apparatus-explicit	Psalm. 109, 3	Ps 109:3	A	verse		
bon-itin-c4	5	apparatus:p307-8	p307-8	scripture	apparatus-explicit	Ps. 4, 9	Ps 4:9	A	verse		
bon-itin-c4	5	apparatus:p307-8	p307-8	scripture	apparatus-explicit	Cant. 2, 7	Cant 2:7	A	verse		
bon-itin-c4	5	apparatus:p307-9	p307-9	scripture	apparatus-explicit	Isai. 6, 2	Isai 6:2	A	verse		
bon-itin-c4	5	apparatus:p308-1	p308-1	scripture	apparatus-explicit	Gal. 3, 19	Gal 3:19	A	verse		
bon-itin-c4	5	apparatus:p308-2	p308-2	scripture	apparatus-explicit	Rom. 5, 5	Rom 5:5	A	verse		
bon-itin-c4	5	apparatus:p308-2	p308-2	scripture	apparatus-explicit	I. Cor. 2, 11	1Cor 2:11	A	verse		
bon-itin-c4	5	apparatus:p308-2	p308-2	scripture	apparatus-explicit	Eph. 3, 17	Eph 3:17	A	verse		
bon-itin-c5	5	apparatus:p308-3	p308-3	scripture	apparatus-explicit	Psalm. 4, 7	Ps 4:7	A	verse		
bon-itin-c5	5	apparatus:p308-3	p308-3	crossref	page	supra pag. 180, nota 10	tom5:p180		forward		
bon-itin-c5	5	apparatus:p308-3	p308-3	scripture	apparatus-explicit	Exod. 25	Exod 25	C	chapter		
bon-itin-c5	5	apparatus:p308-4	p308-4	scripture	apparatus-explicit	Exod. 3, 14	Exod 3:14	A	verse		
bon-itin-c5	5	apparatus:p308-5	p308-5	scripture	apparatus-explicit	Exod. 3, 14	Exod 3:14	A	verse		
bon-itin-c5	5	apparatus:p308-5	p308-5	scripture	apparatus-explicit	Matth. 28, 19	Matth 28:19	A	verse		
bon-itin-c5	5	apparatus:p308-5	p308-5	scripture	apparatus-explicit	Luc. 18, 19	Luc 18:19	A	verse		
bon-itin-c5	5	apparatus:p308-6	p308-6	crossref	logical	I. Sent. d. 22. q. 3.	bon-sent-I-d22-a1-q3		chunk		
bon-itin-c5	5	apparatus:p308-7	p308-7	crossref	anaphor->logical	loc. cit.	bon-sent-I-d22-a1-q3		chunk	yes	I. Sent. d. 22. q. 3.
bon-itin-c5	5	apparatus:p308-7	p308-7	crossref	logical	I. Sent. d. 8. p. I. a. 1. q. 2.	bon-sent-I-d8-p1-a1-q2		chunk		
bon-itin-c5	5	apparatus:p308-8	p308-8	crossref	page	supra pag. 304, nota 3	bon-itin-c3		chunk		
bon-itin-c5	5	apparatus:p309-2	p309-2	crossref	page	supra pag. 109, nota 5	tom5:p109		forward		
bon-itin-c5	5	apparatus:p309-3	p309-3	scripture	apparatus-explicit	Psalm. 138, 11	Ps 138:11	A	verse		
bon-itin-c5	5	apparatus:p309-3	p309-3	crossref	work	Breviloq. p. V. c. 6.	bon-brev-p5-c6		chunk		
bon-itin-c5	5	apparatus:p309-6	p309-6	crossref	anaphor->work	ibid.	bon-brev-p5-c6		chunk	yes	Breviloq. p. V. c. 6.
bon-itin-c5	5	apparatus:p309-7	p309-7	scripture	apparatus-explicit	Deut. 6, 4	Deut 6:4	A	verse		
bon-itin-c5	5	apparatus:p309-8	p309-8	crossref	page	supra pag. 307, nota 6	bon-itin-c4		chunk		
bon-itin-c5	5	apparatus:p309-8	p309-8	scripture	apparatus-explicit	Prov. 16, 4	Prov 16:4	A	verse		
bon-itin-c5	5	apparatus:p310-2	p310-2	crossref	page	supra pag. 19, nota 7	tom5:p19		forward		
bon-itin-c5	5	apparatus:p310-3	p310-3	crossref	logical	I. Sent. d. 37. p. I. a. 1. q. 1.	bon-sent-I-d37-p1-a1-q1		chunk		
bon-itin-c5	5	apparatus:p310-3	p310-3	crossref	page	supra pag. 81, nota 3	tom5:p81		forward		
bon-itin-c5	5	apparatus:p310-4	p310-4	scripture	apparatus-explicit	I. Cor. 15, 28	1Cor 15:28	A	verse		
bon-itin-c5	5	apparatus:p310-5	p310-5	scripture	apparatus-explicit	Rom. 11, 36	Rom 11:36	A	verse		
bon-itin-c5	5	apparatus:p310-5	p310-5	scripture	apparatus-explicit	Exod. 33, 19	Exod 33:19	A	verse		
bon-itin-c6	5	apparatus:p310-6	p310-6	scripture	apparatus-explicit	Exod. 25, 19	Exod 25:19	A	verse		
bon-itin-c6	5	apparatus:p310-7	p310-7	crossref	page	supra pag. 47, nota 7	tom5:p47		forward		
bon-itin-c6	5	apparatus:p310-7	p310-7	crossref	work	Breviloq. p. I. c. 2.	bon-brev-p1-c2		chunk		
bon-itin-c6	5	apparatus:p310-7	p310-7	crossref	page	supra pag. 60, nota 7	tom5:p60		forward		
bon-itin-c6	5	apparatus:p310-8	p310-8	crossref	logical	I. Sent. d. 29. a. 2.	bon-sent-I-d29-a2-q1+bon-sent-I-d29-a2-q2		articulus		
bon-itin-c6	5	apparatus:p310-8	p310-8	crossref	relative-inherited	ibid.	bon-sent-I-d29-a2-q1+bon-sent-I-d29-a2-q2		articulus		
bon-itin-c6	5	apparatus:p311-1	p311-1	crossref	page	tom. I. pag. 57, nota 7	bon-sent-I-d2-a1-q4		chunk		
bon-itin-c6	5	apparatus:p311-1	p311-1	crossref	page	pag. 199, nota 4	bon-sent-I-d10-a1-q2+bon-sent-I-d10-a1-q3		page-multi		
bon-itin-c6	5	apparatus:p311-1	p311-1	crossref	page	supra pag. 87, nota 1	tom5:p87		forward		
bon-itin-c6	5	apparatus:p311-1	p311-1	crossref	page	pag. 211, nota 3	bon-brev-p1-c2+bon-brev-p1-c3		page-multi		
bon-itin-c6	5	apparatus:p311-5	p311-5	scripture	apparatus-explicit	Exod. 25, 20	Exod 25:20	A	verse		
bon-itin-c6	5	apparatus:p311-5	p311-5	scripture	apparatus-explicit	Ioan. 17, 3	Ioan 17:3	A	verse		
bon-itin-c6	5	apparatus:p311-6	p311-6	scripture	apparatus-explicit	Gen. 1, 26	Gen 1:26	A	verse		
bon-itin-c6	5	apparatus:p311-6	p311-6	crossref	page	supra pag. 241, nota 6	bon-brev-p3-c11+bon-brev-p4-c1		page-multi		
bon-itin-c6	5	apparatus:p311-6	p311-6	crossref	work	Breviloq. p. IV. c. 1.	bon-brev-p4-c1		chunk		
bon-itin-c6	5	apparatus:p311-7	p311-7	crossref	page	pag. 64, nota 10	tom5:p64		forward		
bon-itin-c6	5	apparatus:p312-1	p312-1	scripture	apparatus-explicit	Gen. 1, 26	Gen 1:26	A	verse		
bon-itin-c6	5	apparatus:p312-1	p312-1	scripture	apparatus-explicit	Apoc. 1, 8	Apoc 1:8	A	verse		
bon-itin-c6	5	apparatus:p312-1	p312-1	scripture	apparatus-explicit	Apoc. 5, 1	Apoc 5:1	A	verse		
bon-itin-c6	5	apparatus:p312-1	p312-1	scripture	apparatus-explicit	Ezech. 2, 9	Ezech 2:9	A	verse		
bon-itin-c6	5	apparatus:p312-1	p312-1	crossref	work	Breviloq. p. II. c. 11.	bon-brev-p2-c11		chunk		
bon-itin-c6	5	apparatus:p312-2	p312-2	scripture	apparatus-explicit	Gen. 2, 2	Gen 2:2	A	verse		
bon-itin-c6	5	apparatus:p312-2	p312-2	crossref	work	Breviloq. p. II. c. 2.	bon-brev-p2-c2		chunk		
bon-itin-c7	5	latin_body		crossref	relative-bare	ibid			unresolvable		
bon-itin-c7	5	apparatus:p312-4	p312-4	scripture	apparatus-explicit	I. Tim. 2, 5	1Tim 2:5	A	verse		
bon-itin-c7	5	apparatus:p312-4	p312-4	crossref	page	supra pag. 306, nota 4	bon-itin-c3+bon-itin-c4		page-multi		
bon-itin-c7	5	apparatus:p312-5	p312-5	scripture	apparatus-explicit	Ioan. 14, 6	Ioan 14:6	A	verse		
bon-itin-c7	5	apparatus:p312-5	p312-5	scripture	apparatus-explicit	Exod. 25, 20	Exod 25:20	A	verse		
bon-itin-c7	5	apparatus:p312-5	p312-5	scripture	apparatus-explicit	Eph. 3, 9	Eph 3:9	A	verse		
bon-itin-c7	5	apparatus:p312-6	p312-6	scripture	apparatus-explicit	Exod. 12, 11	Exod 12:11	A	verse		
bon-itin-c7	5	apparatus:p312-6	p312-6	scripture	apparatus-explicit	Exod. 14, 16	Exod 14:16	A	verse		
bon-itin-c7	5	apparatus:p312-6	p312-6	scripture	apparatus-explicit	Apoc. 2, 17	Apoc 2:17	A	verse		
bon-itin-c7	5	apparatus:p312-6	p312-6	scripture	apparatus-explicit	Luc. 23, 43	Luc 23:43	A	verse		
bon-itin-c7	5	apparatus:p312-7	p312-7	scripture	apparatus-explicit	Gen. 35, 10	Gen 35:10	A	verse		
bon-itin-c7	5	apparatus:p312-8	p312-8	scripture	apparatus-explicit	Apoc. 2, 17	Apoc 2:17	A	verse		
bon-itin-c7	5	apparatus:p312-8	p312-8	scripture	apparatus-explicit	Luc. 12, 49	Luc 12:49	A	verse		
bon-itin-c7	5	apparatus:p312-9	p312-9	scripture	apparatus-explicit	I. Cor. 2, 10	1Cor 2:10	A	verse		
bon-itin-c7	5	apparatus:p312-9	p312-9	scripture	apparatus-explicit	I. Ioan. 2, 20	1Ioan 2:20	A	verse		
bon-itin-c7	5	apparatus:p313-3	p313-3	crossref	page	supra pag. 260, nota 3	bon-brev-p5-c6+bon-brev-p5-c7		page-multi		
bon-itin-c7	5	apparatus:p313-3	p313-3	crossref	logical	III. Sent. d. 23. dub. 4.	bon-sent-III-d23-dubia		chunk		
bon-itin-c7	5	apparatus:p313-3	p313-3	crossref	anaphor->logical	loc. cit.	bon-sent-III-d23-dubia		chunk	yes	III. Sent. d. 23. dub. 4.
bon-itin-c7	5	apparatus:p313-4	p313-4	scripture	apparatus-explicit	Isai. 31, 9	Isai 31:9	A	verse		
bon-itin-c7	5	apparatus:p313-4	p313-4	scripture	apparatus-explicit	Iob 7, 15	Iob 7:15	A	verse		
bon-itin-c7	5	apparatus:p313-4	p313-4	scripture	apparatus-explicit	Exod. 33, 20	Exod 33:20	A	verse		
bon-itin-c7	5	apparatus:p313-5	p313-5	scripture	apparatus-explicit	Ioan. 13, 1	Ioan 13:1	A	verse		
bon-itin-c7	5	apparatus:p313-5	p313-5	scripture	anaphor->apparatus-explicit	ibid.	Ioan 13:1	A	verse	yes	Ioan. 13, 1
bon-itin-c7	5	apparatus:p313-5	p313-5	scripture	apparatus-explicit	II. Cor. 12, 9	2Cor 12:9	A	verse		
bon-itin-c7	5	apparatus:p313-6	p313-6	scripture	apparatus-explicit	Psalm. 72, 26	Ps 72:26	A	verse		
bon-itin-prol	5	apparatus:p295-1	p295-1	scripture	apparatus-explicit	Iac. 1, 17	Iac 1:17	A	verse		
bon-itin-prol	5	apparatus:p295-2	p295-2	scripture	apparatus-explicit	Eph. 1, 17	Eph 1:17	A	verse		
bon-itin-prol	5	apparatus:p295-2	p295-2	scripture	apparatus-explicit	Luc. 1, 79	Luc 1:79	A	verse		
bon-itin-prol	5	apparatus:p295-2	p295-2	scripture	apparatus-explicit	Phil. 4, 7	Phil 4:7	A	verse		
bon-itin-prol	5	apparatus:p295-2	p295-2	scripture	apparatus-explicit	Ioan. 14, 27	Ioan 14:27	A	verse		
bon-itin-prol	5	apparatus:p295-4	p295-4	scripture	apparatus-explicit	Psalm. 119, 7	Ps 119:7	A	verse		
bon-itin-prol	5	apparatus:p295-4	p295-4	scripture	apparatus-explicit	Ps. 121, 6	Ps 121:6	A	verse		
bon-itin-prol	5	apparatus:p295-4	p295-4	scripture	apparatus-explicit	Ps. 75, 3	Ps 75:3	A	verse		
bon-itin-prol	5	apparatus:p295-6	p295-6	scripture	apparatus-explicit	Isai. 6, 2	Isai 6:2	A	verse		
bon-itin-prol	5	apparatus:p295-7	p295-7	scripture	apparatus-explicit	II. Cor. 12, 2	2Cor 12:2	A	verse		
bon-itin-prol	5	apparatus:p295-7	p295-7	scripture	apparatus-explicit	Gal. 2, 19	Gal 2:19	A	verse		
bon-itin-prol	5	apparatus:p295-7	p295-7	scripture	apparatus-explicit	Ioan. 13, 1	Ioan 13:1	A	verse		
bon-itin-prol	5	apparatus:p295-8	p295-8	scripture	apparatus-explicit	Ioan. 10, 1	Ioan 10:1	A	verse		
bon-itin-prol	5	apparatus:p295-8	p295-8	scripture	anaphor->apparatus-explicit	ibid.	Ioan 10:1	A	verse	yes	Ioan. 10, 1
bon-itin-prol	5	apparatus:p295-8	p295-8	scripture	apparatus-explicit	Apoc. 22, 14	Apoc 22:14	A	verse		
bon-itin-prol	5	apparatus:p296-1	p296-1	scripture	apparatus-explicit	Dan. 9, 23	Dan 9:23	A	verse		
bon-itin-prol	5	apparatus:p296-1	p296-1	scripture	apparatus-explicit	Ps. 37, 9	Ps 37:9	A	verse		
bon-itin-prol	5	apparatus:p296-2	p296-2	scripture	apparatus-explicit	Hebr. 1, 3	Hebr 1:3	A	verse		
bon-itin-prol	5	apparatus:p296-2	p296-2	scripture	apparatus-explicit	I. Ioan. 2, 20	1Ioan 2:20	A	verse		
bon-itin-prol	5	apparatus:p296-3	p296-3	scripture	apparatus-explicit	Psalm. 44, 8	Ps 44:8	A	verse		
bon-itin-scholion	5	latin_body		crossref	page	supra pag. 47	tom5:p47		forward		
bon-itin-scholion	5	latin_body		crossref	page	ibid. pag. 1	tom5:p1		forward		
bon-itin-scholion	5	latin_body		crossref	anaphor->page	ibid.	tom5:p1		forward	yes	ibid. pag. 1
bon-itin-scholion	5	latin_body		crossref	work	Breviloq. p. II. c. 12.	bon-brev-p2-c12		chunk		
bon-itin-scholion	5	latin_body		crossref	logical	II. Sent. d. 23. a. 2. q. 3.	bon-sent-II-d23-a2-q3		chunk		
bon-itin-scholion	5	latin_body		scripture	apparatus-explicit	I. Cor. 6, 17	1Cor 6:17	A	verse		
bon-itin-scholion	5	latin_body		crossref	logical	III. Sent. d. 24. dub. 4.	bon-sent-III-d24-dubia		chunk		
bon-itin-scholion	5	latin_body		crossref	work	Breviloq. p. II. c. 12	bon-brev-p2-c12		chunk		
bon-itin-scholion	5	latin_body		crossref	logical	I. Sent. d. 36. a. 2. q. 2.	bon-sent-I-d36-a2-q2		chunk		
bon-itin-scholion	5	latin_body		crossref	logical	II. Sent. d. 3. p. II. a. 2. q. 1.	bon-sent-II-d3-p2-a2-q1		chunk		
bon-itin-scholion	5	latin_body		crossref	logical	I. Sent. d. 28. dub. 1.	bon-sent-I-d28-dubia		chunk		
bon-itin-scholion	5	latin_body		crossref	logical	II. Sent. d. 1. p. II. dub. 2	bon-sent-II-d1-p2-dubia		chunk		
bon-itin-scholion	5	latin_body		crossref	logical	I. Sent. d. 3. p. I. q. 2.	bon-sent-I-d3-p1-a1-q2		chunk		
bon-itin-scholion	5	latin_body		crossref	relative-inherited	ibid.	bon-sent-II-d1-p2-dubia		chunk		
bon-itin-scholion	5	latin_body		crossref	page	pag. 22	tom5:p22		forward		
bon-itin-scholion	5	latin_body		crossref	page	pag. 17	tom5:p17		forward		
bon-itin-scholion	5	latin_body		authority	authority:Bonav.	I. Sent. d. 3. p. I. q. 3.			excluded		
bon-itin-scholion	5	latin_body		authority	authority:Bonav.	II. Sent. d. 3. p. II. a. 2. q. 2.			excluded		
bon-itin-scholion	5	latin_body		scripture	apparatus-explicit	Act. 17, 27	Act 17:27	A	verse		
bon-itin-scholion	5	latin_body		authority	authority:Bonav.	II. Sent. d. 28. a. 2. q. 3.			excluded		
bon-itin-scholion	5	latin_body		crossref	page	pag. 87	tom5:p87		forward		
bon-itin-scholion	5	latin_body		authority	authority:Bonav.	ibid.			excluded		
bon-itin-scholion	5	latin_body		crossref	page	pag. 26	tom5:p26		forward		
bon-itin-scholion	5	latin_body		authority	authority:S. Thom.	I. Sent. d. 3. q. 4.			excluded		
bon-itin-scholion	5	latin_body		crossref	logical	II. Sent. d. 3. p. II. a. 2. q. 2.	bon-sent-II-d3-p2-a2-q2		chunk		
bon-itin-scholion	5	latin_body		crossref	logical	I. Sent. d. 3. p. I. q. 1.	bon-sent-I-d3-p1-a1-q1		chunk		
bon-itin-scholion	5	latin_body		crossref	page	pag. 7	tom5:p7		forward		
bon-itin-scholion	5	latin_body		crossref	relative-inherited	ibid.	bon-sent-I-d3-p1-a1-q1		chunk		
bon-itin-scholion	5	latin_body		crossref	logical	II. Sent. d. 39. a. 1. q. 2.	bon-sent-II-d39-a1-q2		chunk		
bon-itin-scholion	5	latin_body		crossref	chain-continuation	d. 25. p. II. q. 6	bon-sent-II-d25-p2-a1-q6		chunk		
bon-itin-scholion	5	latin_body		crossref	logical	I. Sent. d. 8. p. II. dub. 4	bon-sent-I-d8-p2-dubia		chunk		
bon-itin-scholion	5	latin_body		crossref	logical	II. Sent. d. 1. p. II. a. 1. q. 2.	bon-sent-II-d1-p2-a1-q2		chunk		
bon-itin-scholion	5	latin_body		crossref	logical	III. Sent. d. 37. dub. 1.	bon-sent-III-d37-dubia		chunk		
bon-itin-scholion	5	latin_body		crossref	page	pag. 120	tom5:p120		forward		
bon-itin-scholion	5	latin_body		crossref	logical	II. Sent. d. 18. a. 1. q. 3.	bon-sent-II-d18-a1-q3		chunk		
bon-praec-c1	5	latin_body		scripture	body-ordinal	Deuteronomii undecimo	Deut 11	C	chapter		
bon-praec-c1	5	latin_body	p507-6	scripture	body-ordinal	Deuteronomii decimo	Deut 10:12	B	verse		
bon-praec-c1	5	latin_body		scripture	body-ordinal	Danielis tertio	Dan 3	C	chapter		
bon-praec-c1	5	latin_body		scripture	body-ordinal	Matthaei vigesimo quinto	Matth 25	C	chapter		
bon-praec-c1	5	apparatus:p507-4	p507-4	scripture	apparatus-explicit	Deut. 11, 7	Deut 11:7	A	verse		
bon-praec-c1	5	apparatus:p507-5	p507-5	scripture	apparatus-explicit	Ps. 118, 168	Ps 118:168	A	verse		
bon-praec-c1	5	apparatus:p508-2	p508-2	scripture	apparatus-explicit	Psalm. 118, 100	Ps 118:100	A	verse		
bon-praec-c1	5	apparatus:p508-2	p508-2	scripture	apparatus-explicit	Luc. 24, 13	Luc 24:13	A	verse		
bon-praec-c1	5	apparatus:p508-3	p508-3	scripture	apparatus-explicit	Rom. 2, 13	Rom 2:13	A	verse		
bon-praec-c1	5	apparatus:p508-3	p508-3	scripture	apparatus-explicit	Iac. 1, 22	Iac 1:22	A	verse		
bon-praec-c1	5	apparatus:p508-6	p508-6	scripture	apparatus-explicit	Psalm. 37, 11	Ps 37:11	A	verse		
bon-praec-c1	5	apparatus:p508-7	p508-7	scripture	apparatus-explicit	Ps. 80, 12	Ps 80:12	A	verse		
bon-praec-c1	5	apparatus:p508-7	p508-7	scripture	apparatus-explicit	Dan. 3, 29	Dan 3:29	A	verse		
bon-praec-c1	5	apparatus:p508-8	p508-8	scripture	apparatus-explicit	Psalm. 118, 21	Ps 118:21	A	verse		
bon-praec-c1	5	apparatus:p508-8	p508-8	scripture	apparatus-explicit	Matth. 25, 41	Matth 25:41	A	verse		
bon-praec-c1	5	apparatus:p508-8	p508-8	scripture	apparatus-explicit	Deut. 11, 26-28	Deut 11:26-28	A	verse		
bon-praec-c1	5	apparatus:p509-2	p509-2	scripture	apparatus-explicit	Psalm. 108, 18	Ps 108:18	A	verse		
bon-praec-c1	5	apparatus:p509-2	p509-2	scripture	apparatus-explicit	Act. 1, 20	Act 1:20	A	verse		
bon-praec-c1	5	apparatus:p509-3	p509-3	crossref	page	supra pag. 187, nota 2	tom5:p187		forward		
bon-praec-c1	5	apparatus:p509-5	p509-5	scripture	apparatus-explicit	Ps. 18, 11	Ps 18:11	A	verse		
bon-praec-c1	5	apparatus:p509-5	p509-5	scripture	apparatus-explicit	Prov. 21, 15	Prov 21:15	A	verse		
bon-praec-c1	5	apparatus:p509-6	p509-6	scripture	apparatus-explicit	Rom. 7, 12	Rom 7:12	A	verse		
bon-praec-c1	5	apparatus:p509-6	p509-6	scripture	apparatus-explicit	I. Tim. 6, 13	1Tim 6:13	A	verse		
bon-praec-c1	5	apparatus:p509-7	p509-7	scripture	apparatus-explicit	Marc. 12, 28	Marc 12:28	A	verse		
bon-praec-c1	5	apparatus:p509-8	p509-8	scripture	apparatus-explicit	Psalm. 72, 28	Ps 72:28	A	verse		
bon-praec-c1	5	apparatus:p509-8	p509-8	scripture	apparatus-explicit	Matth. 22, 37	Matth 22:37	A	verse		
bon-praec-c1	5	apparatus:p509-8	p509-8	scripture	apparatus-explicit	Rom. 8, 28	Rom 8:28	A	verse		
bon-praec-c1	5	apparatus:p509-8	p509-8	scripture	apparatus-explicit	Deut. 6, 5	Deut 6:5	A	verse		
bon-praec-c1	5	apparatus:p509-8	p509-8	scripture	apparatus-explicit	Ps. 43, 22	Ps 43:22	A	verse		
bon-praec-c1	5	apparatus:p509-8	p509-8	scripture	apparatus-explicit	Ps. 72, 28	Ps 72:28	A	verse		
bon-praec-c1	5	apparatus:p509-8	p509-8	scripture	apparatus-explicit	I. Cor. 15, 27	1Cor 15:27	A	verse		
bon-praec-c1	5	apparatus:p509-8	p509-8	scripture	apparatus-explicit	Rom. 8, 35	Rom 8:35	A	verse		
bon-praec-c1	5	apparatus:p510-2	p510-2	scripture	apparatus-explicit	Exod. 20, 3	Exod 20:3	A	verse		
bon-praec-c1	5	apparatus:p510-2	p510-2	scripture	apparatus-explicit	Deut. 5, 7	Deut 5:7	A	verse		
bon-praec-c1	5	apparatus:p510-3	p510-3	crossref	page	supra pag. 121, nota 3	tom5:p121		forward		
bon-praec-c1	5	apparatus:p510-4	p510-4	crossref	logical	III. Sent. d. 37. a. 2. q. 1	bon-sent-III-d37-a2-q1		chunk		
bon-praec-c1	5	apparatus:p510-5	p510-5	scripture	apparatus-explicit	Tob. 4, 16	Tob 4:16	A	verse		
bon-praec-c1	5	apparatus:p510-5	p510-5	scripture	apparatus-explicit	Matth. 7, 12	Matth 7:12	A	verse		
bon-praec-c1	5	apparatus:p510-5	p510-5	scripture	apparatus-explicit	Luc. 6, 31	Luc 6:31	A	verse		
bon-praec-c1	5	apparatus:p510-7	p510-7	scripture	apparatus-explicit	I. Ioan. 2, 16	1Ioan 2:16	A	verse		
bon-red	5	latin_body	p323-4	scripture	body-ordinal	Ioannis decimo quarto	Ioan 14:6	B	verse		
bon-red	5	latin_body		scripture	body-ordinal	Matthaei undecimo	Matth 11	C	chapter		
bon-red	5	latin_body	p323-10	scripture	body-ordinal	Proverbiorum octavo	Prov 8:24	B	verse		
bon-red	5	apparatus:p319-4	p319-4	scripture	anaphor->body-ordinal	ibid.	Prov 8:24	B	verse	yes	Proverbiorum octavo
bon-red	5	apparatus:p320-4	p320-4	crossref	page	supra pag. 227, nota 5	bon-brev-p2-c10+bon-brev-p2-c9		page-multi		
bon-red	5	apparatus:p320-5	p320-5	crossref	work	Breviloq. p. II. c. 3.	bon-brev-p2-c3		chunk		
bon-red	5	apparatus:p320-5	p320-5	crossref	page	supra pag. 29, nota 6	tom5:p29		forward		
bon-red	5	apparatus:p320-5	p320-5	crossref	work	Quaest. de scientia Christi	work:scientia-christi		work		
bon-red	5	apparatus:p320-5	p320-5	crossref	logical	I. Sent. d. 3. p. I. q. 1.	bon-sent-I-d3-p1-a1-q1		chunk		
bon-red	5	apparatus:p320-7	p320-7	crossref	work	Itinerar. c. 3.	bon-itin-c3		chunk		
bon-red	5	apparatus:p320-7	p320-7	crossref	page	pag. 120, nota 11	tom5:p120		forward		
bon-red	5	apparatus:p320-7	p320-7	crossref	anaphor->page	ibid.	tom5:p120		forward	yes	pag. 120, nota 11
bon-red	5	apparatus:p320-8	p320-8	crossref	page	supra pag. 19, nota 7	tom5:p19		forward		
bon-red	5	apparatus:p320-8	p320-8	crossref	work	Itinerar.	work:itinerarium		work		
bon-red	5	apparatus:p320-8	p320-8	crossref	page	pag. 73, nota 7	tom5:p73		forward		
bon-red	5	apparatus:p321-2	p321-2	crossref	page	supra pag. 206, nota 11	bon-brev-prol-s4+bon-brev-prol-s5		page-multi		
bon-red	5	apparatus:p321-2	p321-2	crossref	page	supra pag. 287, nota 5	bon-brev-p7-c5+bon-brev-p7-c6		page-multi		
bon-red	5	apparatus:p321-4	p321-4	crossref	logical	II. Sent. d. 1. p. I. a. 1. q. 1.	bon-sent-II-d1-p1-a1-q1		chunk		
bon-red	5	apparatus:p321-6	p321-6	scripture	apparatus-explicit	Iac. 1, 17	Iac 1:17	A	verse		
bon-red	5	apparatus:p321-7	p321-7	crossref	work	Breviloq.	work:breviloquium		work		
bon-red	5	apparatus:p322-1	p322-1	scripture	apparatus-explicit	I. Cor. 13, 8	1Cor 13:8	A	verse		
bon-red	5	apparatus:p322-1	p322-1	crossref	work	Breviloq. p. II. c. 2.	bon-brev-p2-c2		chunk		
bon-red	5	apparatus:p322-1	p322-1	crossref	work	Itiner.	work:itinerarium		work		
bon-red	5	apparatus:p322-4	p322-4	crossref	work	Itinerar.	work:itinerarium		work		
bon-red	5	apparatus:p322-5	p322-5	scripture	apparatus-explicit	Gal. 4, 4	Gal 4:4	A	verse		
bon-red	5	apparatus:p322-5	p322-5	scripture	apparatus-explicit	Phil. 2, 7	Phil 2:7	A	verse		
bon-red	5	apparatus:p322-6	p322-6	scripture	apparatus-explicit	I. Ioan. 2, 16	1Ioan 2:16	A	verse		
bon-red	5	apparatus:p322-6	p322-6	crossref	work	Breviloq. p. III. c. 9.	bon-brev-p3-c9		chunk		
bon-red	5	apparatus:p322-7	p322-7	scripture	apparatus-explicit	Eccle. 1, 8	Eccle 1:8	A	verse		
bon-red	5	apparatus:p322-7	p322-7	crossref	page	tom. IV. pag. 137, nota 6	bon-sent-IV-d6-p1-a1-q1		chunk		
bon-red	5	apparatus:p322-7	p322-7	crossref	work	Breviloq. p. V. c. 6.	bon-brev-p5-c6		chunk		
